review_id,content,sentiment_label,sentiment_score,bank,themes,spacy_keywords,processed_text
658,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",positive,0.7166666666666667,Dashen Bank,['Transaction Performance'],"['app', 'day', 'day', 'payment', 'easy', 'work', 'save', 'lot', 'time']",app make day day payment easy work perfectly save lot time
659,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,positive,0.4875,Dashen Bank,['Other'],"['impressive', 'app', 'improve', 'month', 'improve', 'lot', 'term', 'beauty', 'performance', 'wise']",impressive consistently app improve month improve lot term beauty performance wise
660,This app has replaced several others for me. It has everything I need in one place.,neutral,0.0,Dashen Bank,['Other'],"['replace', 'need', 'place']",app replace need place
661,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",positive,0.2732954545454545,Dashen Bank,"['User Interface & Experience', 'Feature Requests']","['evolve', 'time', 'late', 'release', 'add', 'dark', 'light', 'mode', 'enhance', 'usability', 'design', 'intuitive', 'modern', 'build', 'user', 'mind', 'set', 'new', 'benchmark', 'digital', 'banking']",app evolve impressively time late release add dark light mode enhance usability design intuitive modern clearly build user mind set new benchmark digital banking
662,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",positive,0.3287878787878788,Dashen Bank,['Feature Requests'],"['dashen', 'superapp', 'improve', 'new', 'theme', 'option', 'beautiful', 'overall', 'experience', 'fast', 'smooth']",dashen superapp keep improve new theme option beautiful overall experience fast smooth
663,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,positive,0.3361111111111111,Dashen Bank,['Other'],"['app', 'month', 'easy', 'use', 'user', 'friendly', 'dashen', 'bank']",app month easy use user friendly thank dashen bank
664,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",positive,0.056666666666666664,Dashen Bank,['Other'],"['bank', 'simple', 'need', 'super', 'app', 'true', 'game', 'changer', 'manage', 'finance']",finally banking simple need super app true game changer manage finance
665,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",positive,0.3,Dashen Bank,['Transaction Performance'],"['work', 'daily', 'transaction', 'good', 'work']",app work daily transaction good work
666,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",positive,0.4,Dashen Bank,['Transaction Performance'],"['appreciate', 'secure', 'app', 'feel', 'transaction', 'come', 'confirmation', 'alert']",appreciate secure app feel transaction come confirmation alert immediately
667,I love the new dark theme it gives the app modern feel n make it more comfortable to use,positive,0.2643939393939394,Dashen Bank,['Other'],"['love', 'new', 'dark', 'theme', 'app', 'modern', 'feel', 'comfortable', 'use']",love new dark theme give app modern feel n comfortable use
668,"This is amazing app, as it name ,truly supper.",positive,0.6000000000000001,Dashen Bank,['Other'],"['amazing', 'app', 'supper']",amazing app truly supper
669,This is one of the most user friendly and impressive apps I have encountered in the banking sector,positive,0.625,Dashen Bank,['Other'],"['user', 'friendly', 'impressive', 'app', 'encounter', 'banking', 'sector']",user friendly impressive app encounter banking sector
670,"Amazing UI and UX, the dark mode looks absolutely awesome!",positive,0.4833333333333334,Dashen Bank,['User Interface & Experience'],"['amazing', 'ui', 'dark', 'mode', 'look', 'awesome']",amazing ui ux dark mode look absolutely awesome
671,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,positive,0.18571428571428575,Dashen Bank,"['User Interface & Experience', 'Feature Requests']","['update', 'design', 'look', 'amazing', 'appreciate', 'able', 'switch', 'dark', 'light', 'mode', 'small', 'change', 'big', 'difference']",update design look amazing appreciate able switch dark light mode small change make big difference
672,Astonishing interface with ease of access and complete performance,positive,0.3,Dashen Bank,"['Account Access Issues', 'User Interface & Experience']","['astonishing', 'interface', 'ease', 'access', 'complete', 'performance']",astonishing interface ease access complete performance
673,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",positive,0.175,Dashen Bank,['Other'],"['leave', 'review', 'app', 'deserve', 'efficient', 'secure', 'financial', 'task', 'effortless', 'star', 'experience']",rarely leave review app truly deserve efficient secure make financial task effortless definitely star experience
674,stunning UI with reliable service!,positive,0.625,Dashen Bank,['Customer Support'],"['stunning', 'reliable', 'service']",stunning ui reliable service
675,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",positive,0.18976190476190474,Dashen Bank,"['Transaction Performance', 'User Interface & Experience']","['ultimate', 'digital', 'banking', 'app', 'live', 'speed', 'efficiency', 'innovation', 'design', 'seamless', 'experience', 'offer', 'lightning', 'fast', 'transaction', 'tier', 'security', 'effortless', 'financial', 'management', 'super', 'banking', 'smooth', 'smart', 'super']",super ultimate digital banking app live speed efficiency innovation design seamless experience offer lightning fast transaction tier security effortless financial management super banking smooth smart super
676,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",positive,1.0,Dashen Bank,"['Account Access Issues', 'Feature Requests']","['impressive', 'add', 'atm', 'withdrawal', 'feature', 'cardless', 'cash', 'access', 'enhance', 'require', 'update', 'atm', 'system', 'consider', 'dev', 'team']",ui impressive add atm withdrawal feature cardless cash access enhance functionality require update atm system consider dev team
677,convinent,neutral,0.0,Dashen Bank,['Other'],['convinent'],convinent
678,it is Excellent April jest continue more abeaten.....,positive,0.75,Dashen Bank,['Other'],"['excellent', 'continue', 'abeaten']",excellent april jest continue abeaten
679,abdrug bentahuuuu,neutral,0.0,Dashen Bank,['Other'],['bentahuuuu'],abdrug bentahuuuu
680,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",negative,-0.08124999999999998,Dashen Bank,"['Transaction Performance', 'Feature Requests']","['superapp', 'bad', 'app', 'fail', 'transfer', 'send', 'money', 'transaction', 'freeze', 'extended', 'period', 'day', 'day', 'fund', 'deliver', 'recipient', 'refund', 'account', 'frustrating', 'feel', 'lose', 'money', 'app', 'need', 'technical', 'update', 'ensure', 'transaction', 'process']",dashen superapp bad app consistently fail transfer try send money transaction freeze extended period day day crucially fund deliver recipient immediately refund account incredibly frustrating make feel like lose money app urgently need technical update ensure transaction process smoothly reliably
681,Best application,positive,1.0,Dashen Bank,['Other'],"['good', 'application']",good application
682,easy,positive,0.43333333333333335,Dashen Bank,['Other'],['easy'],easy
683,lmo,neutral,0.0,Dashen Bank,['Other'],['lmo'],lmo
684,meseret birara,neutral,0.0,Dashen Bank,['Other'],[],meseret birara
685,it doesn't let me open my account,neutral,0.0,Dashen Bank,['Other'],"['let', 'open', 'account']",let open account
686,it is the best,positive,1.0,Dashen Bank,['Other'],['good'],good
687,nice and best,positive,0.8,Dashen Bank,['Other'],"['nice', 'good']",nice good
688,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,negative,-0.39,Dashen Bank,['Other'],"['finish', 'app', 'development', 'final', 'result', 'inconvenient', 'reliable', 'moment']",finish app development fully final result inconvenient reliable moment
689,hayelu Beranu Bashre,neutral,0.0,Dashen Bank,['Other'],[],hayelu beranu bashre
690,👎👎👎👎👎👎👎👎 connection not fast,negative,-0.1,Dashen Bank,['Other'],['connection'],connection fast
691,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",positive,0.185,Dashen Bank,"['Account Access Issues', 'Feature Requests']","['heavy', 'user', 'issue', 'raise', 'reset', 'pass', 'pin', 'concern', 'find', 'safe', 'app', 'thing', 'verifie', 'require', 'visit', 'physical', 'branch', 'final', 'verification', 'reset', 'password', 'safe', 'use', 'wish', 'tip', 'add', 'reset', 'screenshot']",heavy user app issue raise reset pass pin concern give try find safe basically app thing verifie otp require person visit bank physical branch final verification reset password safe use wish tip add reset button attach screenshot
692,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,positive,1.0,Dashen Bank,['Other'],"['banking', 'mean', 'superr', 'app']",dashen bankk good app bank onlyu app mobile banking mean superr app
693,tadesa melka tulluu,neutral,0.0,Dashen Bank,['Other'],['tulluu'],tadesa melka tulluu
694,I can't open virtual account.I have been trying it for about 3 days still no resolve.,neutral,0.0,Dashen Bank,['Other'],"['open', 'virtual', 'account', 'try', 'day', 'resolve']",open virtual account try day resolve
695,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,neutral,0.0,Dashen Bank,['Transaction Performance'],"['app', 'passive', 'compare', 'amole', 'open', 'refresh', 'transaction']",app passive compare amole take second open refresh transaction
696,withdraw,neutral,0.0,Dashen Bank,['Other'],['withdraw'],withdraw
697,It takes gazillion years to open 😶,neutral,0.0,Dashen Bank,['Other'],"['gazillion', 'year', 'open']",take gazillion year open
698,this app is outstanding,positive,0.5,Dashen Bank,['Other'],['outstanding'],app outstanding
699,totally bad,negative,-0.6999999999999998,Dashen Bank,['Other'],['bad'],totally bad
700,I really appreciate but we can't use it if don't have balance or data access,positive,0.2,Dashen Bank,"['Account Access Issues', 'Transaction Performance']","['appreciate', 'use', 'balance', 'datum', 'access']",appreciate use balance data access
701,it fast service,positive,0.2,Dashen Bank,['Customer Support'],"['fast', 'service']",fast service
702,"Good improvements after the Sep 25, 2025 update.",positive,0.7,Dashen Bank,['Feature Requests'],"['good', 'improvement', 'sep', 'update']",good improvement sep update
703,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,neutral,0.05,Dashen Bank,['Other'],"['issue', 'mobile', 'phone', 'sim', 'steal', 'pattern', 'allow', 'reset', 'pin', 'finger', 'print', 'send', 'big', 'gap', 'address', 'expect', 'trust']",issue mobile phone sim steal pattern pin app allow reset pin directly like finger print send sm big gap address expect trust
704,gooe,neutral,0.0,Dashen Bank,['Other'],[],gooe
705,Dashen super app is the best all ethiopian banks keep it,positive,0.6666666666666666,Dashen Bank,['Other'],"['super', 'app', 'good', 'ethiopian', 'bank']",dashen super app good ethiopian bank
706,cool app,positive,0.35,Dashen Bank,['Other'],"['cool', 'app']",cool app
707,App That makes cashless society in our century and Easy to use.,positive,0.43333333333333335,Dashen Bank,['Other'],"['app', 'cashless', 'society', 'century', 'easy', 'use']",app make cashless society century easy use
708,tadass,neutral,0.0,Dashen Bank,['Other'],['tadass'],tadass
709,It is an amazing app and all in one,positive,0.6000000000000001,Dashen Bank,['Other'],"['amazing', 'app']",amazing app
710,i dont like it,neutral,0.0,Dashen Bank,['Other'],[],not like
711,Dashen is the Future,neutral,0.0,Dashen Bank,['Other'],"['dashen', 'future']",dashen future
712,the best version in 🇪🇹,positive,1.0,Dashen Bank,['Other'],"['good', 'version']",good version
713,"its amazing app, visually stunning",positive,0.55,Dashen Bank,['Other'],"['amazing', 'app', 'stunning']",amazing app visually stunning
714,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",neutral,0.0,Dashen Bank,['Feature Requests'],"['update', 'time', 'update', 'work']",update time update work
715,the best app from other dashen is unique its fast app ever i had in my life,positive,0.3625,Dashen Bank,['Other'],"['good', 'unique', 'fast', 'app', 'life']",good app dashen unique fast app life
716,I love the new user interface,positive,0.3181818181818182,Dashen Bank,['User Interface & Experience'],"['love', 'new', 'user', 'interface']",love new user interface
717,"Appreciated, Always one step ahead!",positive,0.25,Dashen Bank,['Other'],"['appreciate', 'step']",appreciate step ahead
718,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,positive,0.5,Dashen Bank,['Feature Requests'],"['stop', 'work', 'update', 'update', 'app', 'work', 'update', 'optional']",app stop work update update app well keep work update optional
719,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",positive,0.44583333333333336,Dashen Bank,['Other'],"['time', 'experience', 'cool', 'app', 'mobile', 'banking', 'platform', 'm', 'happy', 'kind', 'app', 'tnx']",time experience cool app mobile banking platform m genuinely happy kind app tnx
720,it can't do without data or wifi,neutral,0.0,Dashen Bank,['Other'],"['datum', 'wifi']",datum wifi
721,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",positive,0.32166666666666666,Dashen Bank,['User Interface & Experience'],"['good', 'ui', 'banking', 'old', 'ui', 'neat', 'easy', 'use', 'reliable']",good ui banking app ethiopian bank old ui neat easy use reliable
722,So nice !,positive,0.75,Dashen Bank,['Other'],['nice'],nice
723,What's the problem with this app's that asking for updates on a daily basis?,neutral,0.0,Dashen Bank,['Feature Requests'],"['problem', 'app', 'ask', 'update', 'daily', 'basis']",problem app ask update daily basis
724,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",positive,0.594090909090909,Dashen Bank,['Other'],"['love', 'new', 'great', 'job', 'dashen', 'bank', 'guy', 'mobile', 'banking', 'ethiopia']",wow love new ui ux great job dashen bank guy good mobile banking ethiopia
725,excellent UI improvement 💯💯,positive,1.0,Dashen Bank,['User Interface & Experience'],"['excellent', 'ui', 'improvement']",excellent ui improvement
726,one of the best app in Ethiopia .,positive,1.0,Dashen Bank,['Other'],"['good', 'app', 'ethiopia']",good app ethiopia
727,it is good but some times says duplicate transaction why? and text,positive,0.7,Dashen Bank,['Transaction Performance'],"['good', 'time', 'duplicate', 'transaction', 'text']",good time say duplicate transaction text
728,The worst app. It needs updating everyday. Ouch 🤕,negative,-0.6,Dashen Bank,['Feature Requests'],"['bad', 'app', 'need', 'update', 'ouch']",bad app need update everyday ouch
729,safe and secure,positive,0.45,Dashen Bank,['Other'],"['safe', 'secure']",safe secure
730,"is not working right now with snmsung galaxy f15, please help me",positive,0.2857142857142857,Dashen Bank,['Customer Support'],"['work', 'right', 'snmsung', 'galaxy', 'help']",work right snmsung galaxy help
731,Your staffs are really hardworking but the app is not like your employees,positive,0.2,Dashen Bank,['Other'],['employee'],staff hardworke app like employee
732,total,neutral,0.0,Dashen Bank,['Other'],['total'],total
733,dashen super app is the best,positive,0.6666666666666666,Dashen Bank,['Other'],"['dashen', 'super', 'app', 'good']",dashen super app good
734,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,neutral,0.0,Dashen Bank,['Other'],['የየመን'],zero ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ሐማሚጀየየ
735,not werke,neutral,0.0,Dashen Bank,['Other'],[],werke
736,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,negative,-0.4000000000000001,Dashen Bank,"['Transaction Performance', 'Customer Support']","['happen', 'bank', 'bad', 'banking', 'app', 'slow', 'work', 'service', 'time']",happen dashen bank far bad banking app extremely slow work service time
737,simple and easy to use,positive,0.21666666666666667,Dashen Bank,['Other'],"['simple', 'easy', 'use']",simple easy use
738,meke,neutral,0.0,Dashen Bank,['Other'],['meke'],meke
739,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",negative,-0.45,Dashen Bank,['Other'],"['great', 'app', 'compare', 'freeze', 'lot', 'load', 'lot', 'error', 'send', 'money', 'stop']",great app compare freeze randomly take lot load lot error send money stop
740,bad specialy at weekends,negative,-0.6999999999999998,Dashen Bank,['Other'],"['bad', 'weekend']",bad specialy weekend
741,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",negative,-0.0805555555555556,Dashen Bank,"['Account Access Issues', 'Transaction Performance']","['disappoint', 'allow', 'withdraw', 'transfer', 'money', 'use', 'buy', 'airtime', 'feel', 'money', 'access', 'buy', 'airtime', 'transfer', 'friend', 'bank', 'restriction', 'rule', 'unfa']",disappointed dashin bank super app app allow withdraw birr transfer money use buy airtime make feel like birr long money bank money access use freely accord national bank ethiopia nbe rule birr withdrawable buy airtime transfer friend dashin bank restriction go rule unfa
742,It is good apps but it needs strong network,positive,0.5666666666666667,Dashen Bank,['Other'],"['good', 'need', 'strong', 'network']",good app need strong network
743,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,neutral,0.0,Dashen Bank,['Other'],"['allow', 'switch', 'account', 'possible', 'use', 'account', 'app', 'account', 'open', 'different', 'branch']",app allow switch account possible use account app account open different branch
744,lacag inaad amaahisan somalida maxaad ku diiden,neutral,0.0,Dashen Bank,['Other'],[],lacag inaad amaahisan somalida maxaad ku diiden
745,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,positive,0.5340909090909091,Dashen Bank,['Account Access Issues'],"['banking', 'good', 'app', 'flexible', 'reliable', 'use', 'good', 'app', 'user', 'login', 'new', 'device', 'bank']",dashin mobile banking wor app like ethiopian bank app amole good app flexible reliable use good app user login new device bank physically
746,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",negative,-0.26666666666666666,Dashen Bank,"['Transaction Performance', 'Feature Requests']","['app', 'potential', 'qr', 'payment', 'feature', 'disappointing', 'scanner', 'work', 'option', 'select', 'code', 'gallery', 'function', 'pay', 'code', 'impossible', 'fix', 'improve', 'app']",app potential qr payment feature disappointing scanner work option select qr code gallery function make pay qr code impossible fix improve app
747,"very slow and failed transaction multiple times, previous app was much better!!",negative,-0.05508333333333337,Dashen Bank,['Transaction Performance'],"['slow', 'fail', 'transaction', 'multiple', 'time', 'previous', 'app']",slow fail transaction multiple time previous app well
748,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",neutral,0.043333333333333314,Dashen Bank,['Feature Requests'],"['super', 'force', 'phone', 'setting', 'developer', 'option', 'work', 'need', 'multiple', 'click', 'notify', 'receive', 'money', 'bad', 'mobile', 'app', 'expand']",super idiot app force phone setting like developer option work fastly need multiple click notify receive money bad mobile app expand
749,dashin bank,neutral,0.0,Dashen Bank,['Other'],[],dashin bank
750,muhaammad bakko,neutral,0.0,Dashen Bank,['Other'],['bakko'],muhaammad bakko
751,goog,neutral,0.0,Dashen Bank,['Other'],['goog'],goog
752,un functional app,neutral,0.0,Dashen Bank,['Other'],['functional'],un functional app
753,trnes far,positive,0.1,Dashen Bank,['Other'],['trne'],trne far
754,shimalis,neutral,0.0,Dashen Bank,['Other'],[],shimali
755,excellent mobile banking digital,positive,0.5,Dashen Bank,['Other'],"['excellent', 'mobile', 'banking', 'digital']",excellent mobile banking digital
756,"Excellent, and it's truly a super app!",positive,0.7083333333333333,Dashen Bank,['Other'],"['excellent', 'super', 'app']",excellent truly super app
757,can't access as will if it's super and can't even access the service when you need it's a big failure,neutral,0.005555555555555536,Dashen Bank,"['Account Access Issues', 'Customer Support']","['access', 'super', 'access', 'service', 'need', 'big', 'failure']",access super access service need big failure
758,seche,neutral,0.0,Dashen Bank,['Other'],['seche'],seche
759,very fast bank,positive,0.26,Dashen Bank,['Other'],"['fast', 'bank']",fast bank
760,good and well,positive,0.7,Dashen Bank,['Other'],['good'],good
761,what a bank it is,neutral,0.0,Dashen Bank,['Other'],[],bank
762,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.3611111111111111,Dashen Bank,['Other'],"['super', 'app', 'contain', 'extend', 'selection', 'customer', 'accessible', 'friendly', 'use']",dashen super app contain extend selection customer easily accessible friendly use
763,nic,neutral,0.0,Dashen Bank,['Other'],['nic'],nic
764,easy to use and the best one,positive,0.7166666666666667,Dashen Bank,['Other'],"['easy', 'use', 'good']",easy use good
765,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,negative,-0.055000000000000014,Dashen Bank,['Other'],"['work', 'failure', 'prefer', 'dashen', 'amole', 'dull', 'app']",totally work failure personally prefer dashen amole instead super dull app
766,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,negative,-1.0,Dashen Bank,['Other'],"['bad', 'banking', 'app', 'ethiopia', 'force', 'change', 'month']",bad banking app ethiopia force change pin month
767,best but USSD is necessary,positive,0.5,Dashen Bank,['Other'],"['good', 'ussd', 'necessary']",good ussd necessary
768,"one step forward, Ethiopian bank and e commerce industry",neutral,0.0,Dashen Bank,['Other'],"['step', 'commerce', 'industry']",step forward ethiopian bank e commerce industry
769,still it's essay for user,neutral,0.0,Dashen Bank,['Other'],"['essay', 'user']",essay user
770,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",positive,0.06000000000000001,Dashen Bank,['Account Access Issues'],"['great', 'app', 'struggle', 'use', 'tell', 'vpn', 'enable', 'disable', 'vpn', 'continue', 'app', 'happen', 'vpn', 'enable', 'think', 'need', 'access', 'bank', 'account']",great app unfortunately struggle use outside ethiopia tell vpn enable disable vpn continue app happen vpn enable think need switch cbe need access bank account globally
771,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",positive,0.10833333333333334,Dashen Bank,['Customer Support'],"['easy', 'open', 'help', 'possible', 'email', 'address', 'provide', 'app', 'support', 'find', 'gmail', 'respond']",easy will open pls help possible email address provide app support find gmail pls respond
772,"There are plenty of features missed e. g electricity bill, water bill payments",neutral,0.0,Dashen Bank,"['Transaction Performance', 'Feature Requests']","['plenty', 'feature', 'miss', 'electricity', 'bill', 'water', 'bill', 'payment']",plenty feature miss g electricity bill water bill payment
773,great 👍 app,positive,0.8,Dashen Bank,['Other'],"['great', 'app']",great app
774,"its a very low quality and slow application, very unreliable in times of need",neutral,-0.03333333333333335,Dashen Bank,['Transaction Performance'],"['low', 'quality', 'slow', 'application', 'unreliable', 'time', 'need']",low quality slow application unreliable time need
775,very poor and time taking to use,negative,-0.52,Dashen Bank,['Other'],"['poor', 'time', 'use']",poor time take use
776,it is the best app ever i have seen Dashen bank always one step a head!!!!,positive,1.0,Dashen Bank,['Other'],"['good', 'dashen', 'bank', 'step', 'head']",good app see dashen bank step head
777,the new version is so good I like it,positive,0.41818181818181815,Dashen Bank,['Other'],"['new', 'version', 'good']",new version good like
778,good job my dashen super app,positive,0.5166666666666666,Dashen Bank,['Other'],"['good', 'job', 'dashen', 'super', 'app']",good job dashen super app
779,Some connection issues,neutral,0.0,Dashen Bank,['Other'],"['connection', 'issue']",connection issue
780,verry slow app 🤢,negative,-0.30000000000000004,Dashen Bank,['Transaction Performance'],"['verry', 'slow', 'app']",verry slow app
781,best bauget app,positive,1.0,Dashen Bank,['Other'],"['good', 'bauget', 'app']",good bauget app
782,its good but he said uptede me 😠🤕,positive,0.7,Dashen Bank,['Other'],"['good', 'uptede']",good say uptede
783,network issue,neutral,0.0,Dashen Bank,['Other'],"['network', 'issue']",network issue
784,fast and easy to use great App.,positive,0.4777777777777778,Dashen Bank,['Other'],"['fast', 'easy', 'use', 'great', 'app']",fast easy use great app
785,Best Performing and Fast Financial app,positive,0.39999999999999997,Dashen Bank,['Other'],"['good', 'perform', 'fast', 'financial', 'app']",good performing fast financial app
786,well done keep it up,neutral,0.0,Dashen Bank,['Other'],[],
787,good but it takes forever to load,positive,0.7,Dashen Bank,['Other'],['load'],good take forever load
788,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",positive,0.9099999999999999,Dashen Bank,['Other'],"['good', 'thing', 'improve', 'speed', 'receipt', 'view', 'competitive', 'company', 'country']",good thing need improve speed receipt view competitive company country
789,my favorite 💗💗💗,positive,0.5,Dashen Bank,['Other'],['favorite'],favorite
790,"This is boring Mobile banking app, it is not work properly .so slow!",negative,-0.4583333333333333,Dashen Bank,['Transaction Performance'],"['mobile', 'banking', 'app', 'work', 'slow']",bore mobile banking app work properly slow
791,"improve the app, please. it is not working. It says response timeout",neutral,0.0,Dashen Bank,['Customer Support'],"['improve', 'app', 'work', 'response', 'timeout']",improve app work say response timeout
792,modern perfect app interface with the best banking tools 👏,positive,0.7333333333333334,Dashen Bank,['User Interface & Experience'],"['modern', 'perfect', 'app', 'interface', 'good', 'banking', 'tool']",modern perfect app interface good banking tool
793,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,negative,-0.26,Dashen Bank,['Other'],"['try', 'open', 'app', 'download', 'big', 'gb', 'gb', 'size', 'hour', 'open', 'experience', 'bad', 'app', 'work', 'situation', 'network']",try open app download big gb gb size hour late open experience bad app lite app work situation network
794,"poor, glitch stack",negative,-0.4,Dashen Bank,['Other'],"['poor', 'glitch', 'stack']",poor glitch stack
795,slowest banking app ever used,neutral,0.0,Dashen Bank,['Transaction Performance'],"['slow', 'banking', 'app']",slow banking app
796,Dashen Bank super app is the best app,positive,0.6666666666666666,Dashen Bank,['Other'],"['bank', 'good', 'app']",dashen bank super app good app
797,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,positive,0.16392773892773896,Dashen Bank,"['User Interface & Experience', 'Feature Requests']","['likely', 'rate', 'fill', 'bug', 'stop', 'responsive', 'everytime', 'new', 'feature', 'new', 'ui', 'design', 'prefer', 'old', 'amole', 'version', 'fix', 'mess', 'bring', 'amole']",likely rate perk app fill bug stop responsive everytime new feature new ui design definitely prefer old amole version fix mess bring amole
798,sometimes is not working to be honest,positive,0.6,Dashen Bank,['Other'],"['work', 'honest']",work honest
799,Why isn't this app working?,neutral,0.0,Dashen Bank,['Other'],"['app', 'work']",app work
800,network error,neutral,0.0,Dashen Bank,['Other'],"['network', 'error']",network error
801,fast,positive,0.2,Dashen Bank,['Other'],['fast'],fast
802,100 good,positive,0.7,Dashen Bank,['Other'],['good'],good
803,It stop working most of the time.,positive,0.5,Dashen Bank,['Other'],"['stop', 'work', 'time']",stop work time
804,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,positive,0.15,Dashen Bank,['Other'],"['app', 'month', 'work', 'open', 'app', 'open', 'u', 'solution', 'tnx']",smothely app month work shall became like open app open u solution pls help kindly tnx
805,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",positive,0.26666666666666666,Dashen Bank,['User Interface & Experience'],"['simple', 'usage', 'design', 'attractive', 'visual', 'design', 'step']",simple usage design attractive visual design step ahead
806,amazing product,positive,0.6000000000000001,Dashen Bank,['Other'],"['amazing', 'product']",amazing product
807,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",negative,-0.19166666666666665,Dashen Bank,['Other'],"['app', 'good', 'compatible', 'fast', 'stack', 'day', 'stop', 'work']",app good compatible ethiopian bank app fast stack day stop work
808,like it,neutral,0.0,Dashen Bank,['Other'],[],like
